LAKE_NAME,SAMPLE_DATE,date_val,DEPTH,TEMPERATURE,DAY,MONTH,YEAR,DISSOLVED_O2
Blue_Chalk,23-Jun-81,29760,4.5,18.62,23,6,1981,
Blue_Chalk,23-Jun-81,29760,5,16.55,23,6,1981,
Blue_Chalk,23-Jun-81,29760,6,14.55,23,6,1981,
Blue_Chalk,23-Jun-81,29760,7,13.06,23,6,1981,
Blue_Chalk,23-Jun-81,29760,8,11.41,23,6,1981,
Blue_Chalk,23-Jun-81,29760,9,9.76,23,6,1981,
Blue_Chalk,23-Jun-81,29760,10,8.5,23,6,1981,
Blue_Chalk,23-Jun-81,29760,11,7.9,23,6,1981,
Blue_Chalk,23-Jun-81,29760,13,6.95,23,6,1981,
Blue_Chalk,23-Jun-81,29760,15,6.59,23,6,1981,
Blue_Chalk,23-Jun-81,29760,17,6.43,23,6,1981,
Blue_Chalk,23-Jun-81,29760,19,6.21,23,6,1981,
Blue_Chalk,23-Jun-81,29760,21,6.13,23,6,1981,
Blue_Chalk,23-Jun-81,29760,22.1,6.09,23,6,1981,
Blue_Chalk,30-Jun-81,29767,0.1,20.75,30,6,1981,
Blue_Chalk,30-Jun-81,29767,1,20.73,30,6,1981,
Blue_Chalk,30-Jun-81,29767,2,20.56,30,6,1981,
Blue_Chalk,30-Jun-81,29767,3,20.16,30,6,1981,
Blue_Chalk,30-Jun-81,29767,3.5,19.9,30,6,1981,
Blue_Chalk,30-Jun-81,29767,4,19.43,30,6,1981,
Blue_Chalk,30-Jun-81,29767,4.5,19.22,30,6,1981,
Blue_Chalk,30-Jun-81,29767,5,18.92,30,6,1981,
Blue_Chalk,30-Jun-81,29767,5.5,17.7,30,6,1981,
Blue_Chalk,30-Jun-81,29767,6,15.94,30,6,1981,
Blue_Chalk,30-Jun-81,29767,6.5,14.3,30,6,1981,
Blue_Chalk,30-Jun-81,29767,7,13.22,30,6,1981,
Blue_Chalk,30-Jun-81,29767,8,11.89,30,6,1981,
Blue_Chalk,30-Jun-81,29767,9,10.05,30,6,1981,
Blue_Chalk,30-Jun-81,29767,10,8.55,30,6,1981,
Blue_Chalk,30-Jun-81,29767,11,7.86,30,6,1981,
Blue_Chalk,30-Jun-81,29767,13,7,30,6,1981,
Blue_Chalk,30-Jun-81,29767,15,6.59,30,6,1981,
Blue_Chalk,30-Jun-81,29767,17,6.4,30,6,1981,
Blue_Chalk,30-Jun-81,29767,19,6.15,30,6,1981,
Blue_Chalk,30-Jun-81,29767,21,6.08,30,6,1981,
Blue_Chalk,30-Jun-81,29767,22,6.02,30,6,1981,
Blue_Chalk,30-Jun-81,29767,22.1,5.98,30,6,1981,
Blue_Chalk,07-Jul-81,29774,0.1,22.72,7,7,1981,
Blue_Chalk,07-Jul-81,29774,1,22.78,7,7,1981,
Blue_Chalk,07-Jul-81,29774,2,22.75,7,7,1981,
Blue_Chalk,07-Jul-81,29774,3,21.65,7,7,1981,
Blue_Chalk,07-Jul-81,29774,4,21,7,7,1981,
Blue_Chalk,07-Jul-81,29774,5,20,7,7,1981,
Blue_Chalk,07-Jul-81,29774,6,16.8,7,7,1981,
Blue_Chalk,07-Jul-81,29774,7,14.1,7,7,1981,
Blue_Chalk,07-Jul-81,29774,8,12.3,7,7,1981,
Blue_Chalk,07-Jul-81,29774,9,10.72,7,7,1981,
Blue_Chalk,07-Jul-81,29774,10,9.35,7,7,1981,
Blue_Chalk,07-Jul-81,29774,11,8.2,7,7,1981,
Blue_Chalk,07-Jul-81,29774,13,7.2,7,7,1981,
Blue_Chalk,07-Jul-81,29774,15,6.7,7,7,1981,
Blue_Chalk,07-Jul-81,29774,17,6.45,7,7,1981,
Blue_Chalk,07-Jul-81,29774,19,6.1,7,7,1981,
Blue_Chalk,07-Jul-81,29774,21,6,7,7,1981,
Blue_Chalk,07-Jul-81,29774,22.1,5.9,7,7,1981,
Blue_Chalk,14-Jul-81,29781,0.1,23.8,14,7,1981,
Blue_Chalk,14-Jul-81,29781,1,23.9,14,7,1981,
Blue_Chalk,14-Jul-81,29781,2,23.9,14,7,1981,
Blue_Chalk,14-Jul-81,29781,3,23.8,14,7,1981,
Blue_Chalk,14-Jul-81,29781,4,23.75,14,7,1981,
Blue_Chalk,14-Jul-81,29781,5,20.85,14,7,1981,
Blue_Chalk,14-Jul-81,29781,5.5,19.6,14,7,1981,
Blue_Chalk,14-Jul-81,29781,6,18.3,14,7,1981,
Blue_Chalk,14-Jul-81,29781,6.5,16.25,14,7,1981,
Blue_Chalk,14-Jul-81,29781,7,15.08,14,7,1981,
Blue_Chalk,14-Jul-81,29781,7.5,13.8,14,7,1981,
Blue_Chalk,14-Jul-81,29781,8,12.95,14,7,1981,
Blue_Chalk,14-Jul-81,29781,9,11.35,14,7,1981,
Blue_Chalk,14-Jul-81,29781,9.5,10.25,14,7,1981,
Blue_Chalk,14-Jul-81,29781,10,9.4,14,7,1981,
Blue_Chalk,14-Jul-81,29781,11,8.45,14,7,1981,
Blue_Chalk,14-Jul-81,29781,13,7.38,14,7,1981,
Blue_Chalk,14-Jul-81,29781,15,6.82,14,7,1981,
Blue_Chalk,14-Jul-81,29781,17,6.5,14,7,1981,
Blue_Chalk,14-Jul-81,29781,19,6.2,14,7,1981,
Blue_Chalk,14-Jul-81,29781,21,6.12,14,7,1981,
Blue_Chalk,14-Jul-81,29781,22,6.1,14,7,1981,
Blue_Chalk,21-Jul-81,29788,0.1,23.83,21,7,1981,
Blue_Chalk,21-Jul-81,29788,1,23.88,21,7,1981,
Blue_Chalk,21-Jul-81,29788,2,23.88,21,7,1981,
Blue_Chalk,21-Jul-81,29788,3,23.88,21,7,1981,
Blue_Chalk,21-Jul-81,29788,4,23.85,21,7,1981,
Blue_Chalk,21-Jul-81,29788,5,21.47,21,7,1981,
Blue_Chalk,21-Jul-81,29788,6,19.04,21,7,1981,
Blue_Chalk,21-Jul-81,29788,7,15.65,21,7,1981,
Blue_Chalk,21-Jul-81,29788,8,13.11,21,7,1981,
Blue_Chalk,21-Jul-81,29788,9,11.45,21,7,1981,
Blue_Chalk,21-Jul-81,29788,10,10,21,7,1981,
Blue_Chalk,21-Jul-81,29788,11,8.83,21,7,1981,
Blue_Chalk,21-Jul-81,29788,13,7.56,21,7,1981,
Blue_Chalk,21-Jul-81,29788,15,6.92,21,7,1981,
Blue_Chalk,21-Jul-81,29788,17,6.6,21,7,1981,
Blue_Chalk,21-Jul-81,29788,19,6.26,21,7,1981,
Blue_Chalk,21-Jul-81,29788,21,6.14,21,7,1981,
Blue_Chalk,21-Jul-81,29788,22,6.12,21,7,1981,
Blue_Chalk,28-Jul-81,29795,0.1,22.44,28,7,1981,
Blue_Chalk,28-Jul-81,29795,1,22.45,28,7,1981,
Blue_Chalk,28-Jul-81,29795,2,22.46,28,7,1981,
Blue_Chalk,28-Jul-81,29795,3,22.48,28,7,1981,
Blue_Chalk,28-Jul-81,29795,4,22.46,28,7,1981,
Blue_Chalk,28-Jul-81,29795,5,22.46,28,7,1981,
Blue_Chalk,28-Jul-81,29795,6,20.02,28,7,1981,
Blue_Chalk,28-Jul-81,29795,7,15.96,28,7,1981,
Blue_Chalk,28-Jul-81,29795,8,13.46,28,7,1981,
Blue_Chalk,28-Jul-81,29795,9,11.67,28,7,1981,
Blue_Chalk,28-Jul-81,29795,10,10.42,28,7,1981,
Blue_Chalk,28-Jul-81,29795,11,9.2,28,7,1981,
Blue_Chalk,28-Jul-81,29795,13,7.7,28,7,1981,
Blue_Chalk,28-Jul-81,29795,15,7,28,7,1981,
Blue_Chalk,28-Jul-81,29795,17,6.72,28,7,1981,
Blue_Chalk,28-Jul-81,29795,19,6.29,28,7,1981,
Blue_Chalk,28-Jul-81,29795,21,6.15,28,7,1981,
Blue_Chalk,28-Jul-81,29795,22,6.12,28,7,1981,
Blue_Chalk,12-Aug-81,29810,0.1,22.3,12,8,1981,
Blue_Chalk,12-Aug-81,29810,1,22.3,12,8,1981,
Blue_Chalk,12-Aug-81,29810,2,22.3,12,8,1981,
Blue_Chalk,12-Aug-81,29810,3,22.3,12,8,1981,
Blue_Chalk,12-Aug-81,29810,4,22.3,12,8,1981,
Blue_Chalk,12-Aug-81,29810,5,22.3,12,8,1981,
Blue_Chalk,12-Aug-81,29810,6,22.3,12,8,1981,
Blue_Chalk,12-Aug-81,29810,6.5,22.25,12,8,1981,
Blue_Chalk,12-Aug-81,29810,7,18.45,12,8,1981,
Blue_Chalk,12-Aug-81,29810,7.5,15.28,12,8,1981,
Blue_Chalk,12-Aug-81,29810,8,14.8,12,8,1981,
Blue_Chalk,12-Aug-81,29810,9,13.15,12,8,1981,
Blue_Chalk,12-Aug-81,29810,10,12.65,12,8,1981,
Blue_Chalk,12-Aug-81,29810,11,9.85,12,8,1981,
Blue_Chalk,12-Aug-81,29810,13,8.1,12,8,1981,
Blue_Chalk,12-Aug-81,29810,15,7.35,12,8,1981,
Blue_Chalk,12-Aug-81,29810,17,6.85,12,8,1981,
Blue_Chalk,12-Aug-81,29810,19,6.25,12,8,1981,
Blue_Chalk,12-Aug-81,29810,21,6.18,12,8,1981,
Blue_Chalk,18-Aug-81,29816,0.1,21.49,18,8,1981,
Blue_Chalk,18-Aug-81,29816,1,21.11,18,8,1981,
Blue_Chalk,18-Aug-81,29816,2,21.03,18,8,1981,
Blue_Chalk,18-Aug-81,29816,3,20.99,18,8,1981,
Blue_Chalk,18-Aug-81,29816,4,20.95,18,8,1981,
Blue_Chalk,18-Aug-81,29816,4.5,20.9,18,8,1981,
Blue_Chalk,18-Aug-81,29816,5,20.89,18,8,1981,
Blue_Chalk,18-Aug-81,29816,5.5,20.88,18,8,1981,
Blue_Chalk,18-Aug-81,29816,6,20.85,18,8,1981,
Blue_Chalk,18-Aug-81,29816,7,20,18,8,1981,
Blue_Chalk,18-Aug-81,29816,7.5,17.07,18,8,1981,
Blue_Chalk,18-Aug-81,29816,8,15.19,18,8,1981,
Blue_Chalk,18-Aug-81,29816,9,12.6,18,8,1981,
Blue_Chalk,18-Aug-81,29816,10,11.01,18,8,1981,
Blue_Chalk,18-Aug-81,29816,11,9.83,18,8,1981,
Blue_Chalk,18-Aug-81,29816,13,7.96,18,8,1981,
Blue_Chalk,18-Aug-81,29816,15,7.18,18,8,1981,
Blue_Chalk,18-Aug-81,29816,17,6.71,18,8,1981,
Blue_Chalk,18-Aug-81,29816,19,6.32,18,8,1981,
Blue_Chalk,18-Aug-81,29816,21,6.12,18,8,1981,
Blue_Chalk,18-Aug-81,29816,22,6.08,18,8,1981,
Blue_Chalk,25-Aug-81,29823,0.1,22.1,25,8,1981,
Blue_Chalk,25-Aug-81,29823,1,21.54,25,8,1981,
Blue_Chalk,25-Aug-81,29823,2,21.43,25,8,1981,
Blue_Chalk,25-Aug-81,29823,3,21.37,25,8,1981,
Blue_Chalk,25-Aug-81,29823,4,21.31,25,8,1981,
Blue_Chalk,25-Aug-81,29823,5,21.3,25,8,1981,
Blue_Chalk,25-Aug-81,29823,6,21.27,25,8,1981,
Blue_Chalk,25-Aug-81,29823,6.5,21.13,25,8,1981,
Blue_Chalk,25-Aug-81,29823,7,20.35,25,8,1981,
Blue_Chalk,25-Aug-81,29823,7.5,17.78,25,8,1981,
Blue_Chalk,25-Aug-81,29823,8,15.7,25,8,1981,
Blue_Chalk,25-Aug-81,29823,8.5,14.52,25,8,1981,
Blue_Chalk,25-Aug-81,29823,9,13.18,25,8,1981,
Blue_Chalk,25-Aug-81,29823,10,11.27,25,8,1981,
Blue_Chalk,25-Aug-81,29823,11,9.89,25,8,1981,
Blue_Chalk,25-Aug-81,29823,13,8.15,25,8,1981,
Blue_Chalk,25-Aug-81,29823,15,7.3,25,8,1981,
Blue_Chalk,25-Aug-81,29823,17,6.82,25,8,1981,
Blue_Chalk,25-Aug-81,29823,19,6.28,25,8,1981,
Blue_Chalk,25-Aug-81,29823,21,6.13,25,8,1981,
Blue_Chalk,25-Aug-81,29823,22.1,6.06,25,8,1981,
Blue_Chalk,01-Sep-81,29830,0.1,21.3,1,9,1981,
Blue_Chalk,01-Sep-81,29830,1,21.3,1,9,1981,
Blue_Chalk,01-Sep-81,29830,2,21.3,1,9,1981,
Blue_Chalk,01-Sep-81,29830,3,21.3,1,9,1981,
Blue_Chalk,01-Sep-81,29830,4,21.3,1,9,1981,
Blue_Chalk,01-Sep-81,29830,5,21.28,1,9,1981,
Blue_Chalk,01-Sep-81,29830,6,21.2,1,9,1981,
Blue_Chalk,01-Sep-81,29830,7,20.6,1,9,1981,
Blue_Chalk,01-Sep-81,29830,8,16.53,1,9,1981,
Blue_Chalk,01-Sep-81,29830,9,13.28,1,9,1981,
Blue_Chalk,01-Sep-81,29830,10,11.45,1,9,1981,
Blue_Chalk,01-Sep-81,29830,11,10.08,1,9,1981,
Blue_Chalk,01-Sep-81,29830,13,8.2,1,9,1981,
Blue_Chalk,01-Sep-81,29830,15,7.2,1,9,1981,
Blue_Chalk,01-Sep-81,29830,17,6.8,1,9,1981,
Blue_Chalk,01-Sep-81,29830,19,6.3,1,9,1981,
Blue_Chalk,01-Sep-81,29830,21,6.12,1,9,1981,
Blue_Chalk,01-Sep-81,29830,21.7,6.1,1,9,1981,
Blue_Chalk,08-Sep-81,29837,0.1,20.25,8,9,1981,
Blue_Chalk,08-Sep-81,29837,1,20.3,8,9,1981,
Blue_Chalk,08-Sep-81,29837,2,20.32,8,9,1981,
Blue_Chalk,08-Sep-81,29837,3,20.35,8,9,1981,
Blue_Chalk,08-Sep-81,29837,4,20.35,8,9,1981,
Blue_Chalk,08-Sep-81,29837,5,20.38,8,9,1981,
Blue_Chalk,08-Sep-81,29837,6,20.38,8,9,1981,
Blue_Chalk,08-Sep-81,29837,7,20.38,8,9,1981,
Blue_Chalk,08-Sep-81,29837,8,17,8,9,1981,
Blue_Chalk,08-Sep-81,29837,9,13.75,8,9,1981,
Blue_Chalk,08-Sep-81,29837,10,12,8,9,1981,
Blue_Chalk,08-Sep-81,29837,11,10.55,8,9,1981,
Blue_Chalk,08-Sep-81,29837,13,8.45,8,9,1981,
Blue_Chalk,08-Sep-81,29837,15,7.4,8,9,1981,
Blue_Chalk,08-Sep-81,29837,17,6.95,8,9,1981,
Blue_Chalk,08-Sep-81,29837,19,6.5,8,9,1981,
Blue_Chalk,08-Sep-81,29837,21,6.25,8,9,1981,
Blue_Chalk,08-Sep-81,29837,22,6.15,8,9,1981,
Blue_Chalk,15-Sep-81,29844,0.1,19.25,15,9,1981,
Blue_Chalk,15-Sep-81,29844,1,19.3,15,9,1981,
Blue_Chalk,15-Sep-81,29844,2,19.15,15,9,1981,
Blue_Chalk,15-Sep-81,29844,3,19.1,15,9,1981,
Blue_Chalk,15-Sep-81,29844,4,19.1,15,9,1981,
Blue_Chalk,15-Sep-81,29844,5,19.02,15,9,1981,
Blue_Chalk,15-Sep-81,29844,6,19.02,15,9,1981,
Blue_Chalk,15-Sep-81,29844,7,19,15,9,1981,
Blue_Chalk,15-Sep-81,29844,8,18.55,15,9,1981,
Blue_Chalk,15-Sep-81,29844,9,15.15,15,9,1981,
Blue_Chalk,15-Sep-81,29844,10,12.25,15,9,1981,
Blue_Chalk,15-Sep-81,29844,11,10.8,15,9,1981,
Blue_Chalk,15-Sep-81,29844,13,8.86,15,9,1981,
Blue_Chalk,15-Sep-81,29844,15,7.65,15,9,1981,
Blue_Chalk,15-Sep-81,29844,17,7.01,15,9,1981,
Blue_Chalk,15-Sep-81,29844,19,6.55,15,9,1981,
Blue_Chalk,15-Sep-81,29844,21,6.25,15,9,1981,
Blue_Chalk,15-Sep-81,29844,22.3,6.21,15,9,1981,
Blue_Chalk,22-Sep-81,29851,0.1,16.1,22,9,1981,
Blue_Chalk,22-Sep-81,29851,1,16.2,22,9,1981,
Blue_Chalk,22-Sep-81,29851,2,16.25,22,9,1981,
Blue_Chalk,22-Sep-81,29851,3,16.25,22,9,1981,
Blue_Chalk,22-Sep-81,29851,4,16.25,22,9,1981,
Blue_Chalk,22-Sep-81,29851,5,16.2,22,9,1981,
Blue_Chalk,22-Sep-81,29851,6,16.25,22,9,1981,
Blue_Chalk,22-Sep-81,29851,7,16.2,22,9,1981,
Blue_Chalk,22-Sep-81,29851,8,16.15,22,9,1981,
Blue_Chalk,22-Sep-81,29851,9,15.8,22,9,1981,
Blue_Chalk,22-Sep-81,29851,10,11.8,22,9,1981,
Blue_Chalk,22-Sep-81,29851,11,10.5,22,9,1981,
Blue_Chalk,22-Sep-81,29851,13,8.5,22,9,1981,
Blue_Chalk,22-Sep-81,29851,15,7.5,22,9,1981,
Blue_Chalk,22-Sep-81,29851,17,7,22,9,1981,
Blue_Chalk,22-Sep-81,29851,19,6.55,22,9,1981,
Blue_Chalk,22-Sep-81,29851,21,6.25,22,9,1981,
Blue_Chalk,22-Sep-81,29851,22,6.25,22,9,1981,
Blue_Chalk,06-Oct-81,29865,0.1,12.78,6,10,1981,
Blue_Chalk,06-Oct-81,29865,1,12.78,6,10,1981,
Blue_Chalk,06-Oct-81,29865,2,12.78,6,10,1981,
Blue_Chalk,06-Oct-81,29865,3,12.78,6,10,1981,
Blue_Chalk,06-Oct-81,29865,4,12.78,6,10,1981,
Blue_Chalk,06-Oct-81,29865,5,12.78,6,10,1981,
Blue_Chalk,06-Oct-81,29865,6,12.78,6,10,1981,
Blue_Chalk,06-Oct-81,29865,7,12.78,6,10,1981,
Blue_Chalk,06-Oct-81,29865,8,12.78,6,10,1981,
Blue_Chalk,06-Oct-81,29865,9,12.78,6,10,1981,
Blue_Chalk,06-Oct-81,29865,10,12.78,6,10,1981,
Blue_Chalk,06-Oct-81,29865,11,12.46,6,10,1981,
Blue_Chalk,06-Oct-81,29865,13,8.78,6,10,1981,
Blue_Chalk,06-Oct-81,29865,15,7.76,6,10,1981,
Blue_Chalk,06-Oct-81,29865,17,7.2,6,10,1981,
Blue_Chalk,06-Oct-81,29865,19,6.62,6,10,1981,
Blue_Chalk,06-Oct-81,29865,21,6.49,6,10,1981,
Blue_Chalk,06-Oct-81,29865,21.8,6.42,6,10,1981,
Blue_Chalk,15-Oct-81,29874,0.1,11.61,15,10,1981,
Blue_Chalk,15-Oct-81,29874,1,11.61,15,10,1981,
Blue_Chalk,15-Oct-81,29874,2,11.61,15,10,1981,
Blue_Chalk,15-Oct-81,29874,3,11.62,15,10,1981,
Blue_Chalk,15-Oct-81,29874,4,11.6,15,10,1981,
Blue_Chalk,15-Oct-81,29874,5,11.6,15,10,1981,
Blue_Chalk,15-Oct-81,29874,6,11.6,15,10,1981,
Blue_Chalk,15-Oct-81,29874,7,11.58,15,10,1981,
Blue_Chalk,15-Oct-81,29874,8,11.56,15,10,1981,
Blue_Chalk,15-Oct-81,29874,9,11.53,15,10,1981,
Blue_Chalk,15-Oct-81,29874,10,11.52,15,10,1981,
Blue_Chalk,15-Oct-81,29874,11,11.49,15,10,1981,
Blue_Chalk,15-Oct-81,29874,13,10.48,15,10,1981,
Blue_Chalk,15-Oct-81,29874,14,8.45,15,10,1981,
Blue_Chalk,15-Oct-81,29874,15,7.89,15,10,1981,
Blue_Chalk,15-Oct-81,29874,17,7.08,15,10,1981,
Blue_Chalk,15-Oct-81,29874,19,6.51,15,10,1981,
Blue_Chalk,15-Oct-81,29874,21,6.45,15,10,1981,
Blue_Chalk,15-Oct-81,29874,22,6.45,15,10,1981,
Blue_Chalk,20-Oct-81,29879,0.1,10.3,20,10,1981,
Blue_Chalk,20-Oct-81,29879,1,10.3,20,10,1981,
Blue_Chalk,20-Oct-81,29879,2,10.3,20,10,1981,
Blue_Chalk,20-Oct-81,29879,3,10.3,20,10,1981,
Blue_Chalk,20-Oct-81,29879,4,10.3,20,10,1981,
Blue_Chalk,20-Oct-81,29879,5,10.35,20,10,1981,
Blue_Chalk,20-Oct-81,29879,6,10.35,20,10,1981,
Blue_Chalk,20-Oct-81,29879,7,10.35,20,10,1981,
Blue_Chalk,20-Oct-81,29879,8,10.35,20,10,1981,
Blue_Chalk,20-Oct-81,29879,9,10.35,20,10,1981,
Blue_Chalk,20-Oct-81,29879,10,10.35,20,10,1981,
Blue_Chalk,20-Oct-81,29879,11,10.35,20,10,1981,
Blue_Chalk,20-Oct-81,29879,13,10.35,20,10,1981,
Blue_Chalk,20-Oct-81,29879,14,9.7,20,10,1981,
Blue_Chalk,20-Oct-81,29879,15,7.75,20,10,1981,
Blue_Chalk,20-Oct-81,29879,17,7.05,20,10,1981,
Blue_Chalk,20-Oct-81,29879,19,6.75,20,10,1981,
Blue_Chalk,20-Oct-81,29879,21,6.5,20,10,1981,
Blue_Chalk,20-Oct-81,29879,21.9,6.45,20,10,1981,
Blue_Chalk,03-Nov-81,29893,0.1,8.48,3,11,1981,
